u,v,cn,rai,jc,aai,pa,ccn,cra,wic,label,pos_split,sim_atc,sim_mesh,sim_ade,sim_chemical
DB00032,DB00035,0,0.0,0.0,0.0,16,0,0.0,0.0,0,,0.0,0.0,0.0,0.20454545
DB00032,DB00012,0,0.0,0.0,0.0,12,0,0.0,0.0,0,,0.49307448,0.0,0.0,0.3243243
DB00032,DB00018,0,0.0,0.0,0.0,32,0,0.0,0.0,0,,0.0,0.0,0.21435094,0.33333334
DB00032,DB00034,0,0.0,0.0,0.0,24,0,0.0,0.0,0,,0.0,0.0,0.28848392,0.33333334
DB00032,DB00036,0,0.0,0.0,0.0,8,0,0.0,0.0,0,,0.0,0.0,0.0,0.3243243
DB00032,DB00037,1,0.3333333333333333,0.1666666666666666,0.9102392266268372,12,1,0.0,0.0,0,,0.0,0.6229035,0.0,0.33333334
DB00039,DB00006,1,0.1666666666666666,0.1666666666666666,0.5581106265512472,10,2,0.1666666666666666,1000.0,0,,0.6444974,0.0,0.0,0.06666667
DB00039,DB00019,1,0.3333333333333333,0.1111111111111111,0.9102392266268372,25,2,0.3333333333333333,1000.0,0,,0.28955185,0.0,0.0,0.08888889
DB00039,DB00007,1,0.2,0.1428571428571428,0.6213349345596119,15,1,0.0,0.0,0,,0.5603578,0.0,0.0,1.0
DB00039,DB00013,0,0.0,0.0,0.0,25,0,0.0,0.0,1,train,0.5603578,0.0,0.0,0.04
DB00039,DB00024,2,0.5,0.3333333333333333,1.4683498531780843,15,4,0.5,2000.0,1,test,0.0,0.0,0.32273078,0.20833333
DB00039,DB00026,1,0.25,0.125,0.7213475204444817,20,1,0.0,0.0,0,,0.0,0.0,0.0,0.2
DB00039,DB00023,0,0.0,0.0,0.0,20,0,0.0,0.0,0,,0.79246557,0.0,0.0,1.0
DB00039,DB00038,0,0.0,0.0,0.0,5,0,0.0,0.0,0,,0.0,0.13177858,0.0,0.06666667
DB00039,DB00035,0,0.0,0.0,0.0,20,0,0.0,0.0,1,train,0.0,0.0,0.23382708,0.08888889
DB00039,DB00012,0,0.0,0.0,0.0,15,0,0.0,0.0,0,,0.0,0.0,0.0,0.15384616
DB00039,DB00018,2,0.45,0.1818181818181818,1.3426824550040934,40,2,0.0,0.0,0,,0.4257351,0.0,0.0,0.2
DB00039,DB00034,0,0.0,0.0,0.0,30,0,0.0,0.0,0,,0.0,0.0,0.26423484,0.2
DB00039,DB00036,0,0.0,0.0,0.0,10,0,0.0,0.0,1,test,0.0,0.2779808,0.0,0.15384616
DB00039,DB00037,0,0.0,0.0,0.0,15,0,0.0,0.0,1,train,0.0,0.0,0.0,0.04
DB00006,DB00019,0,0.0,0.0,0.0,10,0,0.0,0.0,1,train,0.27203447,0.21723524,0.0,0.102564104
DB00006,DB00007,1,0.2,0.25,0.6213349345596119,6,1,0.0,0.0,0,,0.52645713,0.0,0.0,0.06666667
DB00006,DB00013,0,0.0,0.0,0.0,10,0,0.0,0.0,0,,0.0,0.0,0.0,0.15
DB00006,DB00024,1,0.1666666666666666,0.25,0.5581106265512472,6,2,0.1666666666666666,1000.0,0,,0.0,0.0,0.0,0.13043478
DB00006,DB00026,0,0.0,0.0,0.0,8,0,0.0,0.0,0,,0.0,0.0,0.0,0.07692308
DB00006,DB00023,1,0.2,0.2,0.6213349345596119,8,2,0.2,1000.0,0,,0.3722614,0.0,0.0,0.06666667
DB00006,DB00038,0,0.0,0.0,0.0,2,0,0.0,0.0,0,,0.6280872,0.0,0.31668222,1.0
DB00006,DB00035,0,0.0,0.0,0.0,8,0,0.0,0.0,0,,0.0,0.0,0.2356018,0.102564104
DB00006,DB00012,0,0.0,0.0,0.0,6,0,0.0,0.0,0,,0.0,0.0,0.0,0.083333336
DB00006,DB00018,0,0.0,0.0,0.0,16,0,0.0,0.0,0,,0.39997885,0.0,0.0,0.07692308
DB00006,DB00034,0,0.0,0.0,0.0,12,0,0.0,0.0,0,,0.0,0.0,0.0,0.07692308
DB00006,DB00036,0,0.0,0.0,0.0,4,0,0.0,0.0,0,,0.0,0.0,0.0,0.083333336
DB00006,DB00037,1,0.2,0.25,0.6213349345596119,6,2,0.2,1000.0,0,,0.0,0.0,0.0,0.15
DB00019,DB00007,0,0.0,0.0,0.0,15,0,0.0,0.0,1,train,0.51672673,0.0,0.0,0.08888889
DB00019,DB00013,1,0.3333333333333333,0.1111111111111111,0.9102392266268372,25,1,0.0,0.0,0,,0.0,0.0,0.0,0.11904762
DB00019,DB00024,1,0.3333333333333333,0.1428571428571428,0.9102392266268372,15,2,0.3333333333333333,1000.0,0,,0.5729194,0.0,0.0,0.20454545
DB00019,DB00026,0,0.0,0.0,0.0,20,0,0.0,0.0,0,,0.0,0.3093121,0.0,0.13157895
DB00019,DB00023,0,0.0,0.0,0.0,20,0,0.0,0.0,1,train,0.36538097,0.0,0.0,0.08888889
DB00019,DB00038,0,0.0,0.0,0.0,5,0,0.0,0.0,0,,0.0,0.0,0.0,0.102564104
DB00019,DB00035,0,0.0,0.0,0.0,20,0,0.0,0.0,0,,0.0,0.0,0.0,1.0
DB00019,DB00012,0,0.0,0.0,0.0,15,0,0.0,0.0,0,,0.0,0.0,0.0,0.14285715
DB00019,DB00018,1,0.1428571428571428,0.0833333333333333,0.5138983423697507,40,1,0.0,0.0,0,,0.39258614,0.0,0.31284863,0.13157895
DB00019,DB00034,2,0.3928571428571428,0.2222222222222222,1.2352458628142324,30,2,0.0,0.0,0,,0.0,0.0,0.0,0.13157895
DB00019,DB00036,0,0.0,0.0,0.0,10,0,0.0,0.0,0,,0.0,0.0,0.2012478,0.14285715
DB00019,DB00037,0,0.0,0.0,0.0,15,0,0.0,0.0,1,train,0.0,0.0,0.0,0.11904762
DB00007,DB00013,0,0.0,0.0,0.0,15,0,0.0,0.0,1,train,0.0,0.0,0.0,0.04
DB00007,DB00024,0,0.0,0.0,0.0,9,0,0.0,0.0,1,test,0.0,0.0,0.0,0.20833333
DB00007,DB00026,0,0.0,0.0,0.0,12,0,0.0,0.0,0,,0.0,0.0,0.0,0.2
DB00007,DB00023,1,0.2,0.1666666666666666,0.6213349345596119,12,1,0.0,0.0,0,,0.70710677,0.0,0.0,1.0
DB00007,DB00038,0,0.0,0.0,0.0,3,0,0.0,0.0,0,,0.0,0.0,0.3694808,0.06666667
DB00007,DB00035,0,0.0,0.0,0.0,12,0,0.0,0.0,0,,0.0,0.0,0.0,0.08888889
DB00007,DB00012,0,0.0,0.0,0.0,9,0,0.0,0.0,0,,0.0,0.0,0.0,0.15384616
DB00007,DB00018,1,0.2,0.1,0.6213349345596119,24,1,0.0,0.0,0,,0.7597558,0.0,0.3061919,0.2
DB00007,DB00034,0,0.0,0.0,0.0,18,0,0.0,0.0,0,,0.0,0.30630967,0.16662592,0.2
DB00007,DB00036,0,0.0,0.0,0.0,6,0,0.0,0.0,0,,0.0,0.0,0.0,0.15384616
DB00007,DB00037,1,0.2,0.2,0.6213349345596119,9,1,0.0,0.0,0,,0.0,0.0,0.22933197,0.04
DB00013,DB00024,0,0.0,0.0,0.0,15,0,0.0,0.0,0,,0.0,0.0,0.0,0.33333334
DB00013,DB00026,0,0.0,0.0,0.0,20,0,0.0,0.0,0,,0.0,0.0,0.0,0.4375
DB00013,DB00023,0,0.0,0.0,0.0,20,0,0.0,0.0,0,,0.70710677,0.0,0.5,0.04
DB00013,DB00038,0,0.0,0.0,0.0,5,0,0.0,0.0,0,,0.0,0.0,0.0,0.15
DB00013,DB00035,2,0.325,0.2857142857142857,1.1022332815225997,20,2,0.0,0.0,0,,0.0,0.2557954,0.0,0.11904762
DB00013,DB00012,0,0.0,0.0,0.0,15,0,0.0,0.0,0,,0.0,0.0,0.48269397,0.3030303
DB00013,DB00018,0,0.0,0.0,0.0,40,0,0.0,0.0,1,train,0.0,0.0,0.0,0.4375
DB00013,DB00034,1,0.125,0.1,0.4808983469629878,30,1,0.0,0.0,0,,0.0,0.24969567,0.0,0.4375
DB00013,DB00036,0,0.0,0.0,0.0,10,0,0.0,0.0,0,,0.0,0.10270216,0.0,0.3030303
DB00013,DB00037,1,0.2,0.1428571428571428,0.6213349345596119,15,1,0.0,0.0,0,,0.0,0.0,0.0,1.0
DB00024,DB00026,0,0.0,0.0,0.0,12,0,0.0,0.0,0,,0.0,0.0,0.0,0.33333334
DB00024,DB00023,0,0.0,0.0,0.0,12,0,0.0,0.0,0,,0.0,0.0,0.0,0.20833333
DB00024,DB00038,0,0.0,0.0,0.0,3,0,0.0,0.0,0,,0.0,0.0,0.0,0.13043478
DB00024,DB00035,0,0.0,0.0,0.0,12,0,0.0,0.0,0,,0.0,0.0,0.0,0.20454545
DB00024,DB00012,0,0.0,0.0,0.0,9,0,0.0,0.0,0,,0.0,0.0,0.20815001,0.3243243
DB00024,DB00018,0,0.0,0.0,0.0,24,0,0.0,0.0,0,,0.35351837,0.0,0.13203874,0.33333334
DB00024,DB00034,0,0.0,0.0,0.0,18,0,0.0,0.0,0,,0.54370004,0.0,0.0,0.33333334
DB00024,DB00036,0,0.0,0.0,0.0,6,0,0.0,0.0,0,,0.0,0.37606394,0.0,0.3243243
DB00024,DB00037,0,0.0,0.0,0.0,9,0,0.0,0.0,1,train,0.0,0.0,0.09808514,0.33333334
DB00026,DB00023,2,0.4166666666666666,0.3333333333333333,1.279458146995729,16,2,0.0,0.0,0,,0.0,0.07838001,0.0,0.2
DB00026,DB00038,0,0.0,0.0,0.0,4,0,0.0,0.0,0,,0.0,0.0,0.0,0.07692308
DB00026,DB00035,0,0.0,0.0,0.0,16,0,0.0,0.0,1,train,0.0,0.071971364,0.2107296,0.13157895
DB00026,DB00012,1,0.25,0.1666666666666666,0.7213475204444817,12,1,0.0,0.0,0,,0.66438407,0.07822395,0.0,0.56
DB00026,DB00018,2,0.4166666666666666,0.2,1.279458146995729,32,2,0.0,0.0,0,,0.0,0.24340841,0.21258295,1.0
DB00026,DB00034,0,0.0,0.0,0.0,24,0,0.0,0.0,1,train,0.0,0.0,0.0,1.0
DB00026,DB00036,0,0.0,0.0,0.0,8,0,0.0,0.0,1,test,0.0,0.0,0.15224336,0.56
DB00026,DB00037,0,0.0,0.0,0.0,12,0,0.0,0.0,0,,0.0,0.0,0.0,0.4375
DB00023,DB00038,0,0.0,0.0,0.0,4,0,0.0,0.0,0,,0.0,0.3978688,0.0,0.06666667
DB00023,DB00035,0,0.0,0.0,0.0,16,0,0.0,0.0,0,,0.0,0.078849375,0.0,0.08888889
DB00023,DB00012,1,0.25,0.1666666666666666,0.7213475204444817,12,1,0.0,0.0,0,,0.0,0.0856995,0.0,0.15384616
DB00023,DB00018,1,0.1666666666666666,0.0909090909090909,0.5581106265512472,32,1,0.0,0.0,0,,0.53722847,0.0,0.0,0.2
DB00023,DB00034,1,0.1666666666666666,0.1111111111111111,0.5581106265512472,24,1,0.0,0.0,1,train,0.0,0.0,0.0,0.2
DB00023,DB00036,0,0.0,0.0,0.0,8,0,0.0,0.0,0,,0.0,0.0,0.0,0.15384616
DB00023,DB00037,1,0.2,0.1666666666666666,0.6213349345596119,12,2,0.2,1000.0,0,,0.0,0.0,0.0,0.04
DB00038,DB00035,0,0.0,0.0,0.0,4,0,0.0,0.0,0,,0.0,0.0,0.29156315,0.102564104
DB00038,DB00012,0,0.0,0.0,0.0,3,0,0.0,0.0,0,,0.0,0.0,0.0,0.083333336
DB00038,DB00018,1,0.125,0.125,0.4808983469629878,8,2,0.125,1000.0,0,,0.0,0.28180903,0.0,0.07692308
DB00038,DB00034,1,0.125,0.1666666666666666,0.4808983469629878,6,2,0.125,1000.0,0,,0.0,0.0,0.0,0.07692308
DB00038,DB00036,1,0.125,0.5,0.4808983469629878,2,2,0.125,1000.0,0,,0.0,0.0,0.0,0.083333336
DB00038,DB00037,0,0.0,0.0,0.0,3,0,0.0,0.0,0,,0.0,0.0,0.0,0.15
DB00035,DB00012,0,0.0,0.0,0.0,12,0,0.0,0.0,0,,0.0,0.23976274,0.0,0.14285715
DB00035,DB00018,0,0.0,0.0,0.0,32,0,0.0,0.0,1,train,0.0,0.0,0.0,0.13157895
DB00035,DB00034,2,0.375,0.25,1.2022458674074694,24,2,0.0,0.0,0,,0.0,0.0,0.38034573,0.13157895
DB00035,DB00036,0,0.0,0.0,0.0,8,0,0.0,0.0,0,,0.6413195,0.0,0.13043572,0.14285715
DB00035,DB00037,1,0.2,0.1666666666666666,0.6213349345596119,12,1,0.0,0.0,0,,0.5850898,0.0,0.16589238,0.11904762
DB00012,DB00018,0,0.0,0.0,0.0,24,0,0.0,0.0,0,,0.0,0.0,0.33874804,0.56
DB00012,DB00034,0,0.0,0.0,0.0,18,0,0.0,0.0,0,,0.0,0.0,0.0,0.56
DB00012,DB00036,0,0.0,0.0,0.0,6,0,0.0,0.0,0,,0.0,0.0,0.0,1.0
DB00012,DB00037,0,0.0,0.0,0.0,9,0,0.0,0.0,0,,0.0,0.0,0.1258197,0.3030303
DB00018,DB00034,2,0.2678571428571428,0.1666666666666666,0.9947966893327386,48,4,0.2678571428571428,2000.0,1,train,0.65020853,0.0,0.17130816,1.0
DB00018,DB00036,2,0.4583333333333333,0.25,1.391137573589825,16,4,0.4583333333333333,2000.0,0,,0.0,0.0,0.0,0.56
DB00018,DB00037,0,0.0,0.0,0.0,24,0,0.0,0.0,0,,0.0,0.0,0.07981299,0.4375
DB00034,DB00036,1,0.125,0.1428571428571428,0.4808983469629878,12,2,0.125,1000.0,0,,0.0,0.0,0.0,0.56
DB00034,DB00037,0,0.0,0.0,0.0,18,0,0.0,0.0,0,,0.0,0.0,0.0,0.4375
DB00036,DB00037,0,0.0,0.0,0.0,6,0,0.0,0.0,0,,0.0,0.0,0.0,0.3030303
